epoch,accuracy,loss,val_accuracy,val_loss
0,0.011315947398543358,11.333972930908203,0.010132423602044582,4.915367126464844
1,0.010341726243495941,4.778891086578369,0.011737559922039509,4.653339385986328
2,0.011191046796739101,4.643444061279297,0.011336276307702065,4.6199140548706055
3,0.010766386985778809,4.618443012237549,0.010433387011289597,4.610384941101074
4,0.011016187258064747,4.6107707023620605,0.009530497714877129,4.607147693634033
0,0.010391687043011189,4.9543609619140625,0.013142054900527,6.474560737609863
1,0.010866306722164154,4.889764785766602,0.012540128082036972,5.831594467163086
2,0.012090328149497509,4.861609935760498,0.013242376036942005,5.5870795249938965
3,0.013339328579604626,4.8271942138671875,0.012439806945621967,5.441417694091797
4,0.01378896925598383,4.810925483703613,0.012941412627696991,5.46394157409668
0,0.01004196610301733,6.163767337799072,0.010433387011289597,47.59711837768555
1,0.010341726243495941,6.498012065887451,0.010032102465629578,16.217971801757812
2,0.010091926902532578,6.554250240325928,0.010132423602044582,5.359442710876465
3,0.01021682657301426,5.2419538497924805,0.009731139987707138,4.910401344299316
4,0.012165267951786518,4.695348739624023,0.015148474834859371,4.5792436599731445
0,0.010641486383974552,6.21302604675293,0.008326645009219646,496.1053466796875
1,0.010191846638917923,5.582362174987793,0.008527287282049656,4.6569905281066895
2,0.010666467249393463,5.311598777770996,0.008426966145634651,4.992425918579102
0,0.010416666977107525,8.080133438110352,0.010433387011289597,8.118034362792969
1,0.010191846638917923,7.184113025665283,0.009229534305632114,5.701931953430176
2,0.010366706177592278,5.493002414703369,0.008426966145634651,5.3953680992126465
3,0.013289368711411953,5.047280311584473,0.016653290018439293,4.785590648651123
4,0.023131495341658592,4.498744964599609,0.03200240805745125,4.340041160583496
0,0.010066946037113667,5.793733596801758,0.009229534305632114,4.6631879806518555
1,0.01014188677072525,6.414003849029541,0.01103531289845705,18.06137466430664
0,0.01021682657301426,6.569022178649902,0.010132423602044582,6.458797931671143
1,0.009417465887963772,6.827659606933594,0.008527287282049656,975.5617065429688
0,0.01051658671349287,6.636391639709473,0.011637238785624504,5.936761856079102
1,0.010266786441206932,6.970378398895264,0.010333065874874592,5.54349422454834
2,0.011515787802636623,5.972817420959473,0.010132423602044582,5.167291164398193
3,0.01136590726673603,4.980720520019531,0.015650080516934395,4.672270774841309
4,0.024905076250433922,4.50324010848999,0.033206261694431305,4.286931037902832
0,0.010841326788067818,6.17809534072876,0.014546548947691917,98.00257110595703
1,0.009867106564342976,8.221160888671875,0.008426966145634651,20.195554733276367
2,0.010491606779396534,6.572323322296143,0.010132423602044582,5.081603527069092
3,0.010191846638917923,5.63271951675415,0.010433387011289597,4.769991397857666
4,0.012789768166840076,4.788137435913086,0.013543338514864445,4.585788726806641
0,0.010541566647589207,24.651777267456055,0.012640449218451977,25.242090225219727
1,0.010816346853971481,22.969480514526367,0.013844301924109459,16.565217971801758
2,0.012065347284078598,14.166290283203125,0.015148474834859371,10.125357627868652
3,0.01283972803503275,8.551898002624512,0.01554975938051939,6.552337169647217
4,0.015962230041623116,5.677140235900879,0.02618378773331642,4.522518634796143
