epoch,accuracy,loss,val_accuracy,val_loss
0,0.3552408218383789,1.7720513343811035,0.5122391581535339,1.3715565204620361
1,0.5707184076309204,1.216220736503601,0.5599919557571411,1.2282880544662476
2,0.6983163356781006,0.9066697955131531,0.5809590816497803,1.1715900897979736
3,0.7956385016441345,0.6726626753807068,0.5897873044013977,1.153739094734192
4,0.8557654023170471,0.5342907309532166,0.5925962924957275,1.1466792821884155
0,0.11813049763441086,3.5177552700042725,0.10222712904214859,2.314309597015381
1,0.1012440025806427,2.3116724491119385,0.10222712904214859,2.307872772216797
2,0.10146882385015488,2.437838077545166,0.10222712904214859,2.3040153980255127
3,0.1010691449046135,2.3067216873168945,0.10032102465629578,2.3031132221221924
4,0.09682254493236542,2.304225444793701,0.10252808779478073,2.302978992462158
0,0.11118604987859726,2.784541368484497,0.11978330463171005,2.766965389251709
1,0.12689848244190216,2.6638855934143066,0.12680578231811523,2.714503526687622
2,0.12932154536247253,2.6214277744293213,0.1309189349412918,2.7111213207244873
3,0.13097022473812103,2.6058003902435303,0.13071830570697784,2.6470720767974854
4,0.13151977956295013,2.5856740474700928,0.13382825255393982,2.6378891468048096
0,0.10481614619493484,4.456288814544678,0.1160714253783226,3.296538829803467
1,0.11146083474159241,4.0907182693481445,0.1239967867732048,3.0584499835968018
2,0.11425859481096268,3.883873701095581,0.12590289115905762,2.919086456298828
3,0.1198790967464447,3.7744476795196533,0.13804173469543457,2.8758130073547363
4,0.11663169413805008,3.688910961151123,0.13322632014751434,2.860548973083496
0,0.09884592145681381,3.2933781147003174,0.10032102465629578,2.302894353866577
1,0.09719724208116531,2.3045098781585693,0.10142455995082855,2.302847385406494
2,0.09617306292057037,2.3033928871154785,0.10142455995082855,2.3028039932250977
3,0.09702238440513611,2.303095817565918,0.10242776572704315,2.3027353286743164
4,0.0968475192785263,2.3028125762939453,0.09751203656196594,2.3026866912841797
0,0.10663969069719315,13.320160865783691,0.11446629464626312,2.3128955364227295
1,0.10201838612556458,2.319941997528076,0.11436597257852554,2.299253225326538
2,0.1080135926604271,2.305860757827759,0.1145666167140007,2.2975568771362305
3,0.11595723778009415,2.300938129425049,0.13854333758354187,2.286283493041992
4,0.12465027719736099,2.2985680103302,0.1423555314540863,2.2840304374694824
0,0.19709232449531555,3.381903886795044,0.35934990644454956,2.489271402359009
1,0.4020783305168152,1.915969729423523,0.45816612243652344,1.7615339756011963
2,0.5011240839958191,1.5791282653808594,0.5199638605117798,1.3736169338226318
3,0.609187662601471,1.2220386266708374,0.5300962924957275,1.400299310684204
4,0.7267435789108276,0.8656495809555054,0.545646071434021,1.497427225112915
0,0.11278477311134338,4.395122528076172,0.15930978953838348,2.8036234378814697
1,0.1478567123413086,3.71574068069458,0.18559390306472778,2.60451602935791
2,0.16162070631980896,3.28073787689209,0.21308186650276184,2.386154890060425
3,0.1811051219701767,2.9961695671081543,0.22903290390968323,2.2940757274627686
4,0.20993205904960632,2.763277769088745,0.23595505952835083,2.2453370094299316
0,0.0992206260561943,2.410543441772461,0.09550561755895615,2.2833621501922607
1,0.15080435574054718,2.2739830017089844,0.1568017601966858,2.242736339569092
2,0.18745003640651703,2.2505311965942383,0.1994381994009018,2.2092247009277344
3,0.2079836130142212,2.2284817695617676,0.22030498087406158,2.181636095046997
4,0.21495303511619568,2.210768699645996,0.23374798893928528,2.159778356552124
0,0.6486560702323914,1.0275440216064453,0.8536316156387329,0.4395470917224884
1,0.8339828252792358,0.4932095408439636,0.9042937159538269,0.28872567415237427
2,0.8779975771903992,0.35738804936408997,0.9202448129653931,0.2414460927248001
3,0.9034022688865662,0.2838861346244812,0.925561785697937,0.22158245742321014
4,0.921687662601471,0.23073126375675201,0.9287720918655396,0.21028581261634827
0,0.6658400297164917,0.9709680676460266
0,0.6658400297164917,0.9709680676460266
1,0.8416799902915955,0.4664267897605896
1,0.8416799902915955,0.4664267897605896
2,0.8843399882316589,0.3397039473056793
2,0.8843399882316589,0.3397039473056793
3,0.90829998254776,0.2657579779624939
3,0.90829998254776,0.2657579779624939
4,0.9270399808883667,0.21598906815052032
4,0.9270399808883667,0.21598906815052032
