epoch,accuracy,loss,val_accuracy,val_loss
2,0.015262790024280548,5.701969146728516,0.02176966331899166,5.530397891998291
3,0.017211230471730232,5.549707889556885,0.02227126806974411,5.309329509735107
4,0.01688649132847786,5.485246658325195,0.02166934125125408,5.270219326019287
0,0.019359512254595757,5.9816155433654785,0.023776084184646606,193.57911682128906
1,0.049935050308704376,4.810699462890625,0.0446428582072258,14.269991874694824
2,0.08036071062088013,4.335489749908447,0.11567014455795288,5.735296726226807
3,0.1264488399028778,3.922362804412842,0.15369181334972382,4.8987603187561035
4,0.176908478140831,3.541598081588745,0.21498796343803406,6.166740417480469
0,0.04426458850502968,707722.625,0.050461478531360626,763056.75
1,0.07166766375303268,676733.625,0.06270064413547516,570607.25
2,0.08503197133541107,478747.9375,0.09239566326141357,394108.65625
3,0.10266786813735962,308567.46875,0.13332664966583252,179417.9375
4,0.14935551583766937,152337.78125,0.24367977678775787,60187.21484375
0,0.04651279002428055,696585.1875,0.06410513818264008,673213.0
1,0.06842026114463806,672597.25,0.07273274660110474,567028.125
2,0.08695543557405472,478053.4375,0.09691011160612106,336658.65625
3,0.10281774401664734,309261.96875,0.12580256164073944,197149.09375
4,0.15255296230316162,152160.625,0.24378009140491486,59062.82421875
0,0.045388687402009964,705171.6875,0.05026083439588547,685470.125
1,0.07271682471036911,665946.0,0.07764847576618195,596285.25
2,0.08465727418661118,483166.90625,0.08687800914049149,388514.96875
3,0.1023431271314621,311390.28125,0.12018459290266037,202110.15625
4,0.1505795419216156,151297.0625,0.2360553741455078,59743.0703125
0,0.04351518675684929,683425.375,0.05959068983793259,763584.0
1,0.07061850279569626,683765.5625,0.08386837691068649,491115.59375
2,0.08360811322927475,485375.6875,0.06871990114450455,423315.03125
3,0.10609012842178345,306633.875,0.12520064413547516,214582.9375
4,0.15030474960803986,152845.9375,0.24468298256397247,58835.91015625
0,0.01059152651578188,11.593363761901855,0.010132423602044582,4.640658855438232
1,0.009792165830731392,4.63818359375,0.010132423602044582,4.628267765045166
2,0.009517386555671692,4.627838134765625,0.00862760841846466,4.621563911437988
3,0.00966726616024971,4.619070529937744,0.00862760841846466,4.616177082061768
4,0.009942046366631985,4.611000061035156,0.009530497714877129,4.60909366607666
0,0.04451438784599304,692199.3125,0.05688202381134033,755468.375
1,0.07051858305931091,679602.0625,0.07223113626241684,562636.625
2,0.08300859481096268,482632.6875,0.10523676127195358,348807.75
3,0.10351718962192535,306997.1875,0.14265650510787964,179997.015625
4,0.15357713401317596,152273.953125,0.24117174744606018,60515.51953125
0,0.04461430758237839,694792.0625,0.05928972736001015,758217.9375
1,0.06911970674991608,674376.4375,0.08717897534370422,574666.25
2,0.08418265730142593,480834.0,0.08737961202859879,343322.15625
3,0.1034422442317009,309347.125,0.11205858737230301,201611.921875
4,0.15120403468608856,151038.734375,0.23986758291721344,59925.2265625
0,0.04561350867152214,691190.6875,0.06591091305017471,667225.1875
1,0.07021882385015488,667817.9375,0.08938603848218918,533544.6875
2,0.08503197133541107,485751.15625,0.08707865327596664,378084.84375
3,0.1065397709608078,309540.1875,0.12138844281435013,203579.28125
4,0.1496802568435669,151503.234375,0.24077045917510986,60593.0078125
0,0.04596322774887085,694297.625,0.08005618304014206,685827.125
1,0.07004396617412567,681090.8125,0.09289727360010147,491997.125
2,0.08523181825876236,490006.5625,0.09931781888008118,340961.1875
3,0.10364208370447159,312936.78125,0.125,195713.828125
4,0.15142886340618134,152506.515625,0.24197432398796082,59312.78515625
0,0.046113111078739166,697499.5,0.0739365965127945,670844.9375
1,0.07194244861602783,667335.5,0.07132825255393982,545775.4375
2,0.084432452917099,479330.75,0.09440208971500397,354026.4375
3,0.10414168983697891,307258.9375,0.11426565051078796,207373.1875
4,0.15030474960803986,153309.28125,0.23725922405719757,60196.1875
0,0.04723720997571945,690615.4375,0.06721508502960205,678459.8125
1,0.06939448416233063,679960.9375,0.0877809002995491,481847.71875
2,0.08518185466527939,482767.40625,0.10102327167987823,322931.78125
3,0.10331734269857407,306566.0625,0.11597111076116562,204166.15625
4,0.14978016912937164,153454.359375,0.24418137967586517,59554.96484375
0,0.0464128702878952,686744.9375,0.04795344918966293,781175.75
1,0.0710931271314621,673154.25,0.07373595237731934,550288.0
2,0.0864308550953865,478894.875,0.10483547300100327,385742.90625
3,0.10386690497398376,310829.96875,0.125,201093.234375
4,0.14850619435310364,152553.15625,0.24277688562870026,60767.75
0,0.04676258936524391,698297.6875,0.0803571417927742,570756.1875
1,0.06996902823448181,683033.25,0.07995586097240448,529415.0625
2,0.08265887200832367,490257.65625,0.07624398171901703,379882.5625
3,0.10439148545265198,310234.0,0.1165730357170105,202530.71875
4,0.1487809717655182,152714.25,0.23936596512794495,60904.0625
0,0.044839128851890564,687551.75,0.0709269642829895,669768.625
1,0.07001898437738419,672598.6875,0.08196227997541428,541254.0625
2,0.08403277397155762,478465.1875,0.1145666167140007,334311.90625
3,0.10616506636142731,313134.15625,0.12419743090867996,198592.671875
4,0.14890587329864502,151513.015625,0.24197432398796082,60559.11328125
0,0.04488908872008324,696696.5625,0.04915730282664299,830202.1875
1,0.07034372538328171,673957.375,0.09169341623783112,515058.375
2,0.08290867507457733,493217.75,0.09841492772102356,375553.0625
3,0.10316746681928635,309285.46875,0.12720705568790436,193194.765625
4,0.1496802568435669,153506.703125,0.25020062923431396,59764.7265625
0,0.045038968324661255,697232.5,0.05708266422152519,744205.4375
1,0.07106814533472061,677073.5,0.07203049957752228,509520.6875
2,0.0804106742143631,488122.375,0.10002006590366364,393649.28125
3,0.10516586899757385,309358.71875,0.11817816644906998,213749.96875
4,0.15137889981269836,152977.640625,0.24428169429302216,59997.63671875
0,0.04631295055150986,695739.0625,0.05878812074661255,742895.4375
1,0.06931954622268677,682922.375,0.07634430378675461,515880.71875
2,0.0833333358168602,493230.71875,0.10212680697441101,366372.84375
3,0.10314248502254486,309269.3125,0.14145265519618988,191816.46875
4,0.1518784910440445,152213.59375,0.24327848851680756,59755.7734375
0,0.04506395012140274,697189.0,0.056581057608127594,758844.1875
1,0.06956934183835983,665413.125,0.07423756271600723,595624.125
2,0.08363309502601624,483693.375,0.08948635309934616,319801.28125
3,0.10314248502254486,311342.5,0.11827848851680756,191717.640625
4,0.15125399827957153,152117.328125,0.24227528274059296,59653.09765625
0,0.04671262949705124,688592.1875,0.05798555538058281,776363.3125
1,0.06954436749219894,672140.75,0.08457062393426895,490947.53125
2,0.08518185466527939,483931.375,0.09440208971500397,371347.375
3,0.10301758348941803,306489.75,0.11577046662569046,218220.765625
4,0.1507543921470642,152526.71875,0.24568620324134827,60588.890625
0,0.04493904858827591,698870.5625,0.0778491199016571,681138.8125
1,0.07154276221990585,679170.6875,0.10543739795684814,482057.90625
2,0.0833333358168602,489119.875,0.09480337053537369,374588.46875
3,0.10414168983697891,305868.4375,0.1304173320531845,179233.828125
4,0.15027977526187897,152021.15625,0.2415730357170105,60360.73046875
0,0.043615106493234634,694992.4375,0.05397271364927292,782931.6875
1,0.07201738655567169,663578.0625,0.0729333832859993,506029.5625
2,0.08628097176551819,486781.75,0.06621187925338745,417327.5
3,0.10429156571626663,308568.3125,0.13081862032413483,185932.21875
4,0.14958032965660095,153207.265625,0.24739165604114532,59401.17578125
0,0.04463928937911987,689688.375,0.07383627444505692,584065.5625
1,0.07131794840097427,680172.6875,0.08537319302558899,558536.8125
2,0.08385791629552841,491310.71875,0.11486757546663284,344630.84375
3,0.10294264554977417,311607.8125,0.13202247023582458,194804.8125
4,0.15420164167881012,151524.75,0.24578651785850525,59975.33203125
0,0.04518884792923927,693041.375,0.06380417197942734,815672.9375
1,0.0692695826292038,672466.4375,0.07082664221525192,515969.4375
2,0.08280875533819199,480340.3125,0.09249598532915115,369911.0
3,0.10291766375303268,312367.4375,0.14054976403713226,195678.671875
4,0.1513289362192154,152284.296875,0.24046950042247772,60008.3203125
0,0.04466426745057106,700112.6875,0.050963081419467926,734010.375
1,0.0712679848074913,674881.6875,0.0882825031876564,471257.53125
2,0.08555655181407928,487592.5625,0.10754413902759552,330981.40625
3,0.10666466504335403,310008.875,0.14245586097240448,195380.734375
4,0.1491057127714157,152372.03125,0.246990367770195,60228.2890625
0,0.04596322774887085,700550.4375,0.05056179687380791,759289.5
1,0.07179256528615952,679314.875,0.06851926445960999,556753.5
2,0.08430755138397217,486911.375,0.09329855442047119,350024.875
3,0.10419164597988129,310036.40625,0.13463081419467926,191759.34375
4,0.15097922086715698,152321.140625,0.24398073554039001,59687.39453125
0,0.046737611293792725,700514.8125,0.06430577486753464,686722.125
1,0.06919464468955994,667128.1875,0.08507223427295685,552871.8125
2,0.0837080329656601,481753.28125,0.09801364690065384,359312.4375
3,0.10269284248352051,309664.25,0.13031701743602753,191585.046875
4,0.1524030715227127,151908.53125,0.24016854166984558,60257.85546875
0,0.04378996789455414,692031.3125,0.07794943451881409,638784.3125
1,0.07029376178979874,676697.8125,0.06882022321224213,586816.5625
2,0.08640587329864502,480294.28125,0.08717897534370422,373861.21875
3,0.10249300301074982,313468.53125,0.13613563776016235,187833.765625
4,0.1513289362192154,152154.03125,0.24237559735774994,60629.3984375
0,0.04631295055150986,677377.8125,0.06139646843075752,686661.3125
1,0.06959432363510132,660954.625,0.08296549320220947,515852.1875
2,0.0826089158654213,493442.71875,0.09751203656196594,332448.65625
3,0.1021682620048523,308436.21875,0.13252407312393188,180874.40625
4,0.14983013272285461,151645.296875,0.2425762414932251,59881.88671875
0,0.045513588935136795,683103.1875,0.04845505580306053,787540.375
1,0.07051858305931091,676711.0625,0.0818619579076767,498118.21875
2,0.08368305116891861,486224.0625,0.0813603550195694,446525.6875
3,0.10219324380159378,311869.78125,0.12620384991168976,185674.34375
4,0.14933054149150848,152987.21875,0.24668940901756287,59951.5390625
0,0.04453936964273453,690981.4375,0.05848715826869011,802672.875
1,0.07224220782518387,666769.125,0.07052568346261978,562768.5625
2,0.08465727418661118,483649.625,0.08467094600200653,363958.3125
3,0.1034422442317009,309744.28125,0.12269261479377747,201551.25
4,0.15085431933403015,151770.8125,0.24177367985248566,60167.84765625
0,0.043939847499132156,692095.9375,0.0684189423918724,718084.3125
1,0.07149280607700348,670850.9375,0.06982343643903732,506354.09375
2,0.0837080329656601,485921.65625,0.09369984269142151,343421.75
3,0.10279276221990585,309846.03125,0.14566613733768463,168361.109375
4,0.15180355310440063,151544.984375,0.24428169429302216,59545.24609375
0,0.045513588935136795,687985.9375,0.07303370535373688,748506.3125
1,0.06954436749219894,681743.9375,0.0744381994009018,571289.6875
2,0.08445743471384048,486021.21875,0.09199438244104385,369495.84375
3,0.10281774401664734,309429.53125,0.12620384991168976,206376.6875
4,0.15082933008670807,151224.28125,0.24247592687606812,59265.375
0,0.045638490468263626,707724.1875,0.05377206951379776,835091.0625
1,0.06951938569545746,669751.375,0.069422148168087,593811.4375
2,0.08560651540756226,483583.125,0.09540529549121857,374407.625
3,0.10291766375303268,310164.0,0.12881219387054443,197412.9375
4,0.14970523118972778,151166.234375,0.24879615008831024,58975.34375
0,0.04391486942768097,688944.1875,0.06520866602659225,778128.625
1,0.07056854665279388,672268.4375,0.07162921130657196,546729.5625
2,0.08548161387443542,486231.9375,0.08487159013748169,373761.84375
3,0.10401678830385208,309642.65625,0.1344301700592041,190387.78125
4,0.15050458908081055,153181.78125,0.24247592687606812,59861.56640625
0,0.04511390998959541,693006.5,0.09109149128198624,648119.125
1,0.07076838612556458,677454.625,0.07493980973958969,521922.96875
2,0.08463229238986969,486023.15625,0.09430176764726639,358085.65625
3,0.10239308327436447,312283.0,0.12219101190567017,212389.125
4,0.14860612154006958,153078.203125,0.24347913265228271,60243.171875
0,0.04581334814429283,693339.25,0.05477528274059296,695117.25
1,0.071817547082901,674148.625,0.08246388286352158,512970.375
2,0.08578137308359146,481863.15625,0.09981942176818848,364606.125
3,0.1021682620048523,312976.90625,0.1165730357170105,198310.4375
4,0.15087929368019104,152123.5,0.24127207696437836,59424.33984375
0,0.04616307094693184,685943.0625,0.07082664221525192,718372.0
1,0.07044364511966705,675535.1875,0.07544141262769699,554259.0625
2,0.08433253318071365,487232.40625,0.09510433673858643,348803.53125
3,0.10444144904613495,306680.46875,0.13162118196487427,187754.40625
4,0.1485561579465866,152772.5,0.24478331208229065,59628.7109375
0,0.04887999966740608,684162.1875
0,0.04887999966740608,684162.1875
1,0.07231999933719635,677430.625
1,0.07231999933719635,677430.625
2,0.08229999989271164,488026.8125
2,0.08229999989271164,488026.8125
3,0.09954000264406204,307304.15625
3,0.09954000264406204,307304.15625
4,0.1477999985218048,147965.515625
4,0.1477999985218048,147965.515625
